Project, Author, android.filterfw.io.GraphReader, android.filterfw.core.KeyValueMap, FrameFormat, java.util.Stack, android.filterfw.core.AsyncRunner$OnRunnerDoneListener, android.view.View.OnClickListener, java.nio.ByteBuffer, android.filterfw.core.FilterConnection, FilterConnection, java.util.List, android.widget.ArrayAdapter, android.app.Activity, android.filterfw.io.PatternScanner, java.lang.annotation.Annotation, android.filterfw.io.TextGraphReader.Command, java.lang.Package, android.content.Intent, android.filterfw.core.AsyncRunner, GLEnvironment, android.filterfw.core.GraphRunner$OnRunnerDoneListener, Throughput, android.filterfw.core.SyncRunner, MediaRecorder.OnErrorListener, android.graphics.SurfaceTexture, android.media.effect.EffectFactory, android.filterfw.core.InputPort, android.filterfw.core.GenerateProgramPort, MutableFrameFormat, java.lang.Exception, java.lang.reflect.Array, android.filterfw.core.NativeFrame, android.filterfw.core.JavaFrame, android.filterfw.GraphEnvironment$GraphHandle, android.os.Handler, android.filterfw.core.ProgramParameter, android.graphics.Bitmap, android.hardware.Camera, android.filterfw.core.MutableFrameFormat, com.example.nativemedia.AdapterView, android.filterpacks.base.NullFilter, java.util.ArrayList, android.graphics.Canvas, android.filterfw.core.Protocol$ParameterSig, android.filterfw.core.NativeAllocatorTag, android.filterfw.GraphEnvironment.GraphHandle, android.media.effect.EffectUpdateListener, android.filterfw.core.TargetPort, android.filterfw.io.TextGraphReader$Command, android.filterfw.core.AsyncRunner$FrameReceivedContents, java.lang.String, TargetPort, com.example.nativemedia.MyRenderer, android.filterfw.core.FilterGraph, android.filterfw.core.ProgramParameters, java.util.HashMap, android.filterfw.core.SourcePort, java.io.ObjectInputStream, java.util.LinkedList, android.filterfw.core.FilterEnvironment, android.filterfw.core.FilterSurfaceRenderer, android.filterfw.core.Frame, android.filterfw.core.PortToPortConnection, android.filterfw.core.ShaderProgram, java.lang.Class, GenerateFinalPort, FilterContext.OnFrameReceivedListener, KeyValueMap, com.example.nativemedia.NativeMedia$VideoSink, android.filterpacks.videosink.MediaEncoderFilter$OnRecordingDoneListener, InputPort, int, GenerateProgramPorts, android.filterpacks.videoproc.BackDropperFilter$LearningDoneListener, Camera.Parameters, java.io.File, android.filterpacks.base.FrameBranch, android.filterfw.core.GraphRunner, ProgramParameter, android.graphics.Paint, java.lang.Throwable, android.filterfw.core.Protocol, android.filterfw.GraphEnvironment, float, boolean, GenerateProgramPort, android.hardware.SensorManager, Program, com.example.nativemedia.NativeMedia$GLViewVideoSink, android.filterfw.core.FilterFunction, android.filterfw.core.Filter, java.io.InputStreamReader, com.example.nativemedia.NativeMedia$SurfaceHolderVideoSink, java.io.InputStream, java.util.Vector, android.view.KeyEvent, java.lang.Integer, Effect, long, android.graphics.Rect, android.net.Uri, FilterGraph, MediaPlayer.OnVideoSizeChangedListener, java.lang.ClassLoader, ProgramVariable, SurfaceTexture.OnFrameAvailableListener, MediaPlayer.OnCompletionListener, android.filterfw.core.VertexFrame, android.filterfw.core.SerializedFrame$DirectByteOutputStream, android.filterfw.core.FrameFormat, java.io.FileDescriptor, android.filterfw.core.FilterSurfaceView, Filter, android.widget.Spinner, android.filterfw.geometry.Point, android.filterfw.core.FilterFactory, android.view.View, android.filterfw.core.FrameManager, java.util.Iterator, android.filterfw.core.OutputPort, android.filterfw.core.NativeBuffer, android.filterfw.core.FilterParameter, android.filterfw.core.FilterContext, java.lang.Object, FilterEnvironment.OnFrameReceivedListener, android.media.effect.EffectContext, android.content.Context, Frame, android.filterfw.core.GLEnvironment, android.util.AttributeSet, java.util.HashSet, android.hardware.Sensor, android.app.Instrumentation, java.util.regex.Matcher, android.widget.AdapterView, FilterParameter, android.media.MediaMetadataRetriever, android.filterfw.core.StopWatchMap, java.lang.StringBuffer, android.content.res.AssetFileDescriptor, android.view.MotionEvent, NativeFrame, android.filterfw.core.Protocol.ParameterSig, android.os.ConditionVariable, GLFrame, android.media.MediaRecorder, java.io.StringWriter, android.filterpacks.videosrc.SurfaceTextureSource$SurfaceTextureSourceListener, android.hardware.SensorEvent, java.util.regex.Pattern, java.io.OutputStream, android.filterpacks.videoproc.BackDropperFilter, java.io.FileOutputStream, android.filterfw.core.Scheduler, MediaRecorder.OnInfoListener, java.util.Map$Entry, android.os.Bundle, android.filterfw.core.GLFrame, android.widget.Button, android.filterfw.core.GenerateFieldPort, MediaPlayer.OnPreparedListener, java.lang.reflect.Field, java.util.Set, android.filterfw.io.TextGraphReader, android.filterfw.core.AsyncRunner$RunnerResult, android.filterpacks.videoproc.BackDropperFilter.LearningDoneListener, java.io.ObjectOutputStream, android.filterfw.core.SimpleFrame, com.example.nativemedia.MyGLSurfaceView, android.view.SurfaceHolder, GenerateFieldPort, android.filterfw.core.AsyncRunner$AsyncRunnerTask, android.filterfw.core.SerializedFrame, OutputPort, java.lang.reflect.Constructor, android.filterfw.core.OnRunnerDoneListener, android.view.Surface, android.filterfw.core.FilterPort, SourcePort, android.filterfw.core.Program, android.filterfw.geometry.Quad, java.util.Random, android.filterfw.core.FrameHandle, android.media.filterfw.samples.CameraEffectsRecordingSample, java.io.BufferedOutputStream, JavaFrame, android.filterpacks.base.CallbackFilter$CallbackRunnable, android.media.MediaPlayer, android.media.CamcorderProfile, double, java.io.ByteArrayOutputStream, android.view.SurfaceView, android.media.effect.Effect, java.util.concurrent.ScheduledThreadPoolExecutor, 
android_system_media/, vivek, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
android_system_media/, David, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
android_system_media/, Wink, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
android_system_media/, Marco, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
android_system_media/, Mingming, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
android_system_media/, Adam, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
android_system_media/, Dmitry, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
android_system_media/, Rodrigo, 3, 32, 1, 2, 2, 0, 10, 2, 1, 4, 0, 0, 3, 0, 1, 1, 0, 1, 1, 0, 0, 2, 1, 0, 0, 0, 0, 3, 0, 103, 3, 2, 1, 0, 0, 21, 2, 21, 0, 1, 2, 1, 4, 2, 1, 0, 0, 1, 1, 223, 0, 0, 11, 0, 7, 0, 0, 4, 81, 2, 100, 1, 9, 24, 0, 0, 1, 0, 0, 0, 472, 0, 0, 1, 0, 1, 3, 0, 1, 0, 4, 0, 92, 60, 0, 0, 0, 0, 1, 29, 1, 0, 2, 0, 0, 2, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 105, 0, 1, 17, 0, 30, 2, 2, 18, 0, 0, 4, 1, 21, 39, 4, 0, 8, 2, 11, 1, 5, 0, 0, 3, 0, 1, 0, 3, 1, 0, 0, 1, 1, 2, 1, 3, 4, 0, 0, 25, 0, 0, 2, 1, 1, 5, 0, 8, 0, 0, 0, 2, 12, 5, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 3, 0, 2, 21, 0, 14, 6, 2, 3, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 1, 
android_system_media/, The, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 0, 0, 0, 2, 0, 28, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 3, 2, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 18, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 8, 0, 0, 4, 0, 0, 0, 0, 16, 6, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 2, 3, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 
android_system_media/, Johan, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
android_system_media/, Paul, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
android_system_media/, Bryan, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
android_system_media/, Rom, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
android_system_media/, Jean-Michel, 2, 63, 17, 6, 0, 0, 9, 5, 3, 5, 2, 0, 3, 6, 1, 0, 0, 1, 7, 1, 0, 2, 1, 11, 0, 11, 2, 8, 0, 155, 3, 5, 1, 1, 1, 22, 1, 49, 2, 3, 2, 0, 4, 2, 1, 0, 12, 1, 2, 582, 40, 1, 14, 1, 18, 8, 0, 6, 0, 7, 195, 2, 37, 48, 4, 11, 1, 3, 0, 13, 837, 4, 0, 3, 0, 1, 0, 4, 0, 0, 5, 0, 134, 186, 7, 2, 2, 2, 1, 66, 1, 2, 2, 1, 0, 3, 0, 15, 1, 0, 0, 1, 3, 3, 3, 1, 2, 0, 215, 0, 1, 42, 2, 38, 2, 11, 19, 4, 4, 4, 1, 282, 65, 0, 25, 11, 9, 26, 2, 13, 4, 0, 3, 2, 3, 0, 3, 3, 1, 2, 1, 1, 5, 1, 2, 4, 1, 2, 25, 0, 0, 2, 1, 1, 13, 3, 13, 0, 2, 1, 34, 28, 5, 0, 0, 0, 0, 4, 36, 4, 1, 0, 20, 6, 4, 6, 47, 37, 50, 10, 3, 3, 0, 2, 2, 1, 16, 1, 0, 1, 6, 0, 1, 
android_system_media/, Glenn, 2, 39, 14, 5, 0, 0, 8, 5, 3, 3, 0, 0, 0, 4, 0, 0, 0, 0, 4, 0, 0, 0, 3, 14, 2, 0, 1, 7, 0, 176, 0, 4, 0, 0, 1, 7, 3, 39, 1, 2, 0, 0, 4, 0, 0, 4, 7, 0, 0, 385, 18, 1, 10, 1, 11, 5, 1, 3, 0, 5, 100, 2, 26, 40, 3, 0, 1, 0, 1, 9, 695, 3, 1, 3, 0, 0, 2, 4, 0, 4, 5, 0, 202, 153, 5, 5, 1, 0, 3, 29, 0, 2, 3, 0, 0, 0, 2, 13, 0, 0, 6, 0, 6, 3, 0, 0, 0, 1, 183, 2, 0, 34, 0, 24, 2, 16, 11, 2, 0, 0, 1, 185, 42, 0, 21, 13, 6, 22, 1, 11, 10, 0, 0, 1, 3, 0, 0, 1, 0, 5, 0, 1, 1, 0, 4, 2, 0, 5, 2, 0, 2, 2, 0, 3, 8, 5, 8, 0, 1, 0, 22, 28, 2, 0, 1, 1, 1, 0, 34, 3, 0, 1, 12, 6, 0, 24, 43, 18, 24, 10, 4, 3, 0, 2, 2, 0, 21, 3, 0, 2, 13, 2, 0, 
android_system_media/, Thomas, 2, 29, 2, 2, 0, 0, 8, 2, 1, 5, 2, 0, 3, 2, 1, 1, 0, 1, 1, 1, 0, 2, 0, 8, 0, 0, 0, 1, 0, 83, 3, 0, 1, 0, 1, 17, 3, 27, 2, 1, 2, 0, 4, 2, 1, 0, 0, 1, 1, 231, 0, 1, 11, 1, 6, 0, 0, 4, 0, 2, 85, 1, 10, 26, 0, 4, 1, 3, 0, 0, 428, 0, 0, 2, 0, 1, 3, 2, 0, 0, 5, 0, 74, 79, 0, 1, 0, 2, 1, 28, 1, 2, 2, 0, 0, 2, 0, 11, 1, 0, 0, 1, 0, 1, 3, 1, 2, 0, 73, 0, 1, 17, 2, 30, 2, 4, 13, 0, 0, 4, 1, 86, 32, 0, 0, 11, 2, 9, 2, 5, 2, 0, 3, 2, 1, 0, 3, 1, 1, 1, 1, 1, 5, 1, 0, 4, 1, 1, 25, 0, 0, 2, 1, 0, 6, 1, 11, 0, 0, 1, 8, 11, 5, 0, 0, 0, 0, 4, 14, 0, 1, 0, 0, 3, 4, 3, 24, 0, 13, 6, 0, 3, 0, 2, 0, 0, 10, 0, 0, 1, 2, 0, 1, 
android_system_media/, Ying, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
android_system_media/, Zhijun, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
android_system_media/, Sharad, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
